timestamp,voltage,current
0.041,47.7585334777832,0.669158935546875
0.06,47.74867630004883,0.6467790603637695
0.079,47.751365661621094,0.6355891227722168
0.1,47.726287841796875,0.6803488731384277
0.12,47.764801025390625,0.6960148215293884
0.16,47.752262115478516,0.6803488731384277
0.181,47.77465057373047,0.6132091879844666
0.2,47.733455657958984,0.6221611499786377
0.22,47.745994567871094,0.6333510875701904
0.241,47.77465057373047,0.669158935546875
0.279,47.77465057373047,0.6758729219436646
0.299,47.75674057006836,0.6534929871559143
0.32,47.77823257446289,0.7228707075119019
0.343,47.752262115478516,0.7116807699203491
0.359,47.7639045715332,0.6199231147766113
0.383,47.75674057006836,0.6937767863273621
0.42,47.75047302246094,0.6915388107299805
0.443,47.737037658691406,0.7385365962982178
0.46,47.74688720703125,0.6669209599494934
0.481,47.74688720703125,0.6669209599494934
0.5,47.742408752441406,0.7474885582923889
0.52,47.764801025390625,0.6758729219436646
0.561,47.742408752441406,0.6937767863273621
0.58,47.74688720703125,0.727346658706665
0.601,47.731666564941406,0.6557310223579407
0.622,47.76838302612305,0.6803488731384277
0.643,47.75763702392578,0.702728807926178
0.679,47.745994567871094,0.6893008351325989
0.7,47.72180938720703,0.7004908323287964
0.72,47.762115478515625,0.6803488731384277
0.742,47.76927947998047,0.7116807699203491
0.762,47.74688720703125,0.7251086831092834
0.78,47.75763702392578,0.7474885582923889
0.8,47.742408752441406,0.7340606451034546
0.84,47.73255920410156,0.702728807926178
0.86,47.718231201171875,0.702728807926178
0.881,47.764801025390625,0.7944863438606262
0.9,47.74151611328125,0.7519645690917969
0.92,47.75674057006836,0.6893008351325989
0.961,47.731666564941406,0.7564405202865601
0.98,47.75763702392578,0.7519645690917969
1.0,47.72808074951172,0.7251086831092834
1.021,47.7639045715332,0.7564405202865601
1.039,47.75584411621094,0.7832964062690735
1.08,47.74330520629883,0.7161567211151123
1.099,47.73524475097656,0.8012003302574158
1.12,47.75674057006836,0.69825279712677
1.143,47.74330520629883,0.7586784958839417
1.179,47.74688720703125,0.7206327319145203
1.2,47.7244987487793,0.8034383058547974
1.22,47.764801025390625,0.7340606451034546
1.24,47.731666564941406,0.8235802054405212
1.262,47.75763702392578,0.7855343818664551
1.3,47.70389938354492,0.8101522326469421
1.322,47.749576568603516,0.7967243194580078
1.341,47.736141204833984,0.7385365962982178
1.362,47.75763702392578,0.7676304578781128
1.401,47.738826751708984,0.8571500182151794
1.42,47.75674057006836,0.7832964062690735
1.44,47.731666564941406,0.805676281452179
1.462,47.75584411621094,0.8213422298431396
1.48,47.76032257080078,0.7944863438606262
1.52,47.75763702392578,0.7698684930801392
1.54,47.72808074951172,0.8034383058547974
1.561,47.738826751708984,0.8101522326469421
1.58,47.731666564941406,0.8213422298431396
1.622,47.737037658691406,0.8414841294288635
1.641,47.736141204833984,0.830294132232666
1.661,47.73076629638672,0.7743444442749023
1.68,47.73255920410156,0.8414841294288635
1.7,47.742408752441406,0.8951959013938904
1.739,47.707481384277344,0.8571500182151794
1.76,47.72180938720703,0.8101522326469421
1.782,47.72539520263672,0.8392460942268372
1.8,47.693153381347656,0.9153378009796143
1.82,47.720916748046875,0.859387993812561
1.859,47.723602294921875,0.834770143032074
1.883,47.707481384277344,0.8750540018081665
1.899,47.69136047363281,0.859387993812561
1.92,47.73434829711914,0.8571500182151794
1.939,47.704795837402344,0.8414841294288635
1.98,47.731666564941406,0.8235802054405212
2.0,47.72180938720703,0.8571500182151794
2.02,47.76301193237305,0.8392460942268372
2.04,47.7244987487793,0.8101522326469421
2.06,47.74330520629883,0.7721064686775208
2.1,47.711063385009766,0.7855343818664551
2.12,47.767486572265625,0.8459600806236267
2.14,47.72897720336914,0.8213422298431396
2.16,47.76121520996094,0.8034383058547974
2.179,47.742408752441406,0.7676304578781128
2.219,47.76838302612305,0.8034383058547974
2.24,47.742408752441406,0.7855343818664551
2.26,47.739723205566406,0.8191041946411133
2.28,47.770172119140625,0.8504360318183899
2.3,47.7030029296875,0.7676304578781128
2.34,47.720916748046875,0.8101522326469421
2.359,47.75674057006836,0.8101522326469421
2.382,47.74330520629883,0.7877723574638367
2.4,47.7244987487793,0.7385365962982178
2.419,47.782711029052734,0.7474885582923889
2.46,47.75584411621094,0.7385365962982178
2.48,47.75584411621094,0.805676281452179
2.501,47.73434829711914,0.7407746315002441
